Order ID,Order Date,Customer ID,Customer Name,Sales Person,Region,Product_Type,Price,Quantity
1835,2022/08/21,5,Company E,Ben Wallace,Texas,Product 5,289,3
1839,2022/08/22,19,Company S,Oscar Knox,Arizona,Product 5,289,5
1862,2022/08/30,10,Company J,Kim Fishman,California,Product 5,289,3
1864,2022/09/01,16,Company P,Oscar Knox,Arizona,Product 5,289,3
1867,2022/09/02,3,Company C,Anna Weber,Texas,Product 5,289,6
1874,2022/09/06,9,Company I,Kim Fishman,California,Product 5,289,2
1886,2022/09/08,10,Company J,Laura Larsen,California,Product 5,289,2
1896,2022/09/12,20,Company T,Andrew James,Arizona,Product 5,289,0
1912,2022/09/19,6,Company F,Kim Fishman,California,Product 5,289,7
1917,2022/09/20,4,Company D,Anna Weber,Texas,Product 5,289,8
1925,2022/09/21,19,Company S,Oscar Knox,Arizona,Product 5,289,1
1927,2022/09/22,6,Company F,Laura Larsen,California,Product 5,289,2
1934,2022/09/25,6,Company F,Laura Larsen,California,Product 5,289,8
1935,2022/09/25,12,Company L,Michael Fox,New Mexico,Product 5,289,5
1936,2022/09/26,17,Company Q,Andrew James,Arizona,Product 5,289,6
1937,2022/09/27,15,Company O,Michael Fox,New Mexico,Product 5,289,2
1938,2022/09/27,13,Company M,Anne Lee,New Mexico,Product 5,289,5
1945,2022/09/29,19,Company S,Oscar Knox,Arizona,Product 5,289,0
1948,2022/09/29,1,Company A,Anna Weber,Texas,Product 5,289,8
1952,2022/10/01,8,Company H,Kim Fishman,California,Product 5,289,5
1957,2022/10/02,17,Company Q,Oscar Knox,Arizona,Product 5,289,6
1961,2022/10/04,9,Company I,Kim Fishman,California,Product 5,289,8
1963,2022/10/05,20,Company T,Andrew James,Arizona,Product 5,289,1
1964,2022/10/05,4,Company D,Anna Weber,Texas,Product 5,289,3
1974,2022/10/06,19,Company S,Oscar Knox,Arizona,Product 5,289,1
1981,2022/10/09,12,Company L,Michael Fox,New Mexico,Product 5,289,0
1987,2022/10/13,9,Company I,Kim Fishman,California,Product 5,289,0
1989,2022/10/13,12,Company L,Anne Lee,New Mexico,Product 5,289,3
1999,2022/10/16,6,Company F,Laura Larsen,California,Product 5,289,1
0001,2021/01/01,11,Company K,Michael Fox,New Mexico,Product 2,199,3
0006,2021/01/04,13,Company M,Michael Fox,New Mexico,Product 2,199,2
0008,2021/01/05,14,Company N,Michael Fox,New Mexico,Product 2,199,5
0010,2021/01/05,3,Company C,Anna Weber,Texas,Product 2,199,0
0013,2021/01/05,9,Company I,Kim Fishman,California,Product 2,199,6
0015,2021/01/05,6,Company F,Kim Fishman,California,Product 2,199,2
0027,2021/01/08,14,Company N,Anne Lee,New Mexico,Product 2,199,1
0029,2021/01/09,10,Company J,Laura Larsen,California,Product 2,199,3
0034,2021/01/11,1,Company A,Ben Wallace,Texas,Product 2,199,8
0035,2021/01/11,16,Company P,Andrew James,Arizona,Product 2,199,5
0057,2021/01/15,8,Company H,Laura Larsen,California,Product 2,199,5
0060,2021/01/15,10,Company J,Laura Larsen,California,Product 2,199,3
0065,2021/01/19,9,Company I,Laura Larsen,California,Product 2,199,6
0068,2021/01/20,13,Company M,Anne Lee,New Mexico,Product 2,199,8
0069,2021/01/21,19,Company S,Andrew James,Arizona,Product 2,199,8
0070,2021/01/21,6,Company F,Laura Larsen,California,Product 2,199,0
0089,2021/01/27,8,Company H,Kim Fishman,California,Product 2,199,5
0094,2021/01/29,8,Company H,Kim Fishman,California,Product 2,199,2
0099,2021/01/30,8,Company H,Laura Larsen,California,Product 2,199,9
0100,2021/01/30,12,Company L,Michael Fox,New Mexico,Product 2,199,5
0110,2021/02/03,16,Company P,Oscar Knox,Arizona,Product 2,199,6
0119,2021/02/06,5,Company E,Anna Weber,Texas,Product 2,199,2
0121,2021/02/07,15,Company O,Michael Fox,New Mexico,Product 2,199,3
0128,2021/02/09,11,Company K,Anne Lee,New Mexico,Product 2,199,0
0129,2021/02/10,6,Company F,Kim Fishman,California,Product 2,199,8
0130,2021/02/11,16,Company P,Oscar Knox,Arizona,Product 2,199,0
0136,2021/02/13,6,Company F,Laura Larsen,California,Product 2,199,9
0145,2021/02/13,6,Company F,Kim Fishman,California,Product 2,199,6
0146,2021/02/13,8,Company H,Laura Larsen,California,Product 2,199,2
0150,2021/02/13,8,Company H,Laura Larsen,California,Product 2,199,1
0151,2021/02/13,20,Company T,Oscar Knox,Arizona,Product 2,199,8
0155,2021/02/15,15,Company O,Michael Fox,New Mexico,Product 2,199,9
0158,2021/02/16,11,Company K,Anne Lee,New Mexico,Product 2,199,4
0160,2021/02/16,1,Company A,Anna Weber,Texas,Product 2,199,9
0161,2021/02/16,8,Company H,Laura Larsen,California,Product 2,199,2
0176,2021/02/21,13,Company M,Anne Lee,New Mexico,Product 2,199,6
0183,2021/02/22,10,Company J,Kim Fishman,California,Product 2,199,2
0188,2021/02/24,17,Company Q,Andrew James,Arizona,Product 2,199,6
0190,2021/02/25,5,Company E,Anna Weber,Texas,Product 2,199,5
0194,2021/02/27,4,Company D,Anna Weber,Texas,Product 2,199,0
0200,2021/03/03,12,Company L,Anne Lee,New Mexico,Product 2,199,4
0202,2021/03/05,9,Company I,Kim Fishman,California,Product 2,199,0
0204,2021/03/07,2,Company B,Anna Weber,Texas,Product 2,199,2
0205,2021/03/08,19,Company S,Andrew James,Arizona,Product 2,199,5
0207,2021/03/08,18,Company R,Oscar Knox,Arizona,Product 2,199,6
0208,2021/03/08,6,Company F,Kim Fishman,California,Product 2,199,9
0212,2021/03/08,2,Company B,Anna Weber,Texas,Product 2,199,0
0215,2021/03/11,3,Company C,Anna Weber,Texas,Product 2,199,3
0222,2021/03/11,4,Company D,Anna Weber,Texas,Product 2,199,8
0231,2021/03/15,19,Company S,Oscar Knox,Arizona,Product 2,199,6
0234,2021/03/16,15,Company O,Anne Lee,New Mexico,Product 2,199,2
0238,2021/03/16,7,Company G,Kim Fishman,California,Product 2,199,3
0240,2021/03/16,18,Company R,Andrew James,Arizona,Product 2,199,5
0243,2021/03/17,20,Company T,Oscar Knox,Arizona,Product 2,199,4
0252,2021/03/18,14,Company N,Michael Fox,New Mexico,Product 2,199,2
0255,2021/03/19,5,Company E,Ben Wallace,Texas,Product 2,199,9
0261,2021/03/21,4,Company D,Anna Weber,Texas,Product 2,199,8
0264,2021/03/24,17,Company Q,Andrew James,Arizona,Product 2,199,1
0267,2021/03/25,16,Company P,Oscar Knox,Arizona,Product 2,199,8
0268,2021/03/25,4,Company D,Ben Wallace,Texas,Product 2,199,1
0269,2021/03/25,20,Company T,Oscar Knox,Arizona,Product 2,199,6
0271,2021/03/25,14,Company N,Michael Fox,New Mexico,Product 2,199,3
0273,2021/03/25,3,Company C,Ben Wallace,Texas,Product 2,199,9
0274,2021/03/25,7,Company G,Kim Fishman,California,Product 2,199,3
0280,2021/03/26,16,Company P,Andrew James,Arizona,Product 2,199,1
0293,2021/03/30,2,Company B,Anna Weber,Texas,Product 2,199,7
0299,2021/03/31,12,Company L,Michael Fox,New Mexico,Product 2,199,8
0307,2021/04/05,4,Company D,Anna Weber,Texas,Product 2,199,5
0308,2021/04/05,12,Company L,Michael Fox,New Mexico,Product 2,199,6
0312,2021/04/07,18,Company R,Oscar Knox,Arizona,Product 2,199,0
0313,2021/04/07,7,Company G,Kim Fishman,California,Product 2,199,9
0314,2021/04/07,2,Company B,Ben Wallace,Texas,Product 2,199,5
0315,2021/04/08,19,Company S,Oscar Knox,Arizona,Product 2,199,9
0316,2021/04/08,19,Company S,Oscar Knox,Arizona,Product 2,199,8
0317,2021/04/09,2,Company B,Anna Weber,Texas,Product 2,199,3
0318,2021/04/09,5,Company E,Ben Wallace,Texas,Product 2,199,4
0327,2021/04/14,9,Company I,Laura Larsen,California,Product 2,199,9
0328,2021/04/14,8,Company H,Kim Fishman,California,Product 2,199,2
0332,2021/04/14,6,Company F,Laura Larsen,California,Product 2,199,8
0344,2021/04/19,9,Company I,Kim Fishman,California,Product 2,199,6
0345,2021/04/19,13,Company M,Michael Fox,New Mexico,Product 2,199,2
0347,2021/04/19,18,Company R,Oscar Knox,Arizona,Product 2,199,0
0356,2021/04/21,18,Company R,Andrew James,Arizona,Product 2,199,8
0360,2021/04/22,19,Company S,Oscar Knox,Arizona,Product 2,199,9
0370,2021/04/24,15,Company O,Anne Lee,New Mexico,Product 2,199,4
0373,2021/04/24,15,Company O,Michael Fox,New Mexico,Product 2,199,6
0377,2021/04/25,12,Company L,Anne Lee,New Mexico,Product 2,199,6
0391,2021/04/28,10,Company J,Laura Larsen,California,Product 2,199,0
0394,2021/04/30,18,Company R,Oscar Knox,Arizona,Product 2,199,3
0409,2021/05/06,16,Company P,Oscar Knox,Arizona,Product 2,199,3
0413,2021/05/06,3,Company C,Ben Wallace,Texas,Product 2,199,1
0416,2021/05/08,13,Company M,Michael Fox,New Mexico,Product 2,199,1
0419,2021/05/10,14,Company N,Michael Fox,New Mexico,Product 2,199,3
0426,2021/05/12,17,Company Q,Andrew James,Arizona,Product 2,199,8
0427,2021/05/13,5,Company E,Anna Weber,Texas,Product 2,199,6
0436,2021/05/15,17,Company Q,Andrew James,Arizona,Product 2,199,0
0441,2021/05/15,18,Company R,Andrew James,Arizona,Product 2,199,6
0445,2021/05/16,9,Company I,Laura Larsen,California,Product 2,199,2
0458,2021/05/17,12,Company L,Anne Lee,New Mexico,Product 2,199,3
0467,2021/05/19,4,Company D,Anna Weber,Texas,Product 2,199,0
0475,2021/05/23,13,Company M,Michael Fox,New Mexico,Product 2,199,2
0484,2021/05/24,4,Company D,Ben Wallace,Texas,Product 2,199,4
0485,2021/05/25,16,Company P,Oscar Knox,Arizona,Product 2,199,7
0495,2021/05/26,13,Company M,Michael Fox,New Mexico,Product 2,199,5
0499,2021/05/26,18,Company R,Oscar Knox,Arizona,Product 2,199,8
0501,2021/05/27,2,Company B,Anna Weber,Texas,Product 2,199,5
0502,2021/05/27,2,Company B,Anna Weber,Texas,Product 2,199,0
0504,2021/05/28,9,Company I,Kim Fishman,California,Product 2,199,6
0505,2021/05/29,12,Company L,Anne Lee,New Mexico,Product 2,199,2
0518,2021/06/02,9,Company I,Kim Fishman,California,Product 2,199,7
0519,2021/06/03,5,Company E,Ben Wallace,Texas,Product 2,199,9
0522,2021/06/03,12,Company L,Anne Lee,New Mexico,Product 2,199,9
0529,2021/06/03,13,Company M,Anne Lee,New Mexico,Product 2,199,8
0531,2021/06/04,8,Company H,Kim Fishman,California,Product 2,199,3
0533,2021/06/05,8,Company H,Laura Larsen,California,Product 2,199,5
0535,2021/06/05,19,Company S,Oscar Knox,Arizona,Product 2,199,2
0537,2021/06/06,9,Company I,Laura Larsen,California,Product 2,199,1
0538,2021/06/06,8,Company H,Laura Larsen,California,Product 2,199,2
0539,2021/06/07,19,Company S,Oscar Knox,Arizona,Product 2,199,0
0546,2021/06/10,4,Company D,Ben Wallace,Texas,Product 2,199,5
0548,2021/06/11,2,Company B,Ben Wallace,Texas,Product 2,199,7
0549,2021/06/11,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
0554,2021/06/12,19,Company S,Oscar Knox,Arizona,Product 2,199,4
0555,2021/06/12,6,Company F,Kim Fishman,California,Product 2,199,9
0565,2021/06/16,1,Company A,Anna Weber,Texas,Product 2,199,0
0585,2021/06/22,5,Company E,Anna Weber,Texas,Product 2,199,1
0595,2021/06/26,10,Company J,Laura Larsen,California,Product 2,199,6
0602,2021/06/28,12,Company L,Anne Lee,New Mexico,Product 2,199,3
0617,2021/07/06,19,Company S,Andrew James,Arizona,Product 2,199,8
0623,2021/07/07,14,Company N,Anne Lee,New Mexico,Product 2,199,0
0624,2021/07/08,3,Company C,Ben Wallace,Texas,Product 2,199,4
0631,2021/07/10,13,Company M,Michael Fox,New Mexico,Product 2,199,4
0644,2021/07/16,6,Company F,Laura Larsen,California,Product 2,199,6
0646,2021/07/16,14,Company N,Michael Fox,New Mexico,Product 2,199,0
0648,2021/07/16,8,Company H,Kim Fishman,California,Product 2,199,1
0659,2021/07/19,15,Company O,Anne Lee,New Mexico,Product 2,199,1
0670,2021/07/24,2,Company B,Anna Weber,Texas,Product 2,199,1
0685,2021/07/27,11,Company K,Anne Lee,New Mexico,Product 2,199,4
0688,2021/07/27,19,Company S,Oscar Knox,Arizona,Product 2,199,5
0693,2021/07/27,11,Company K,Michael Fox,New Mexico,Product 2,199,5
0696,2021/07/29,3,Company C,Ben Wallace,Texas,Product 2,199,8
0699,2021/07/31,5,Company E,Ben Wallace,Texas,Product 2,199,3
0702,2021/08/03,6,Company F,Laura Larsen,California,Product 2,199,3
0707,2021/08/03,10,Company J,Laura Larsen,California,Product 2,199,1
0711,2021/08/03,19,Company S,Oscar Knox,Arizona,Product 2,199,1
0717,2021/08/05,12,Company L,Michael Fox,New Mexico,Product 2,199,2
0729,2021/08/09,6,Company F,Laura Larsen,California,Product 2,199,7
0740,2021/08/13,19,Company S,Andrew James,Arizona,Product 2,199,4
0747,2021/08/17,6,Company F,Kim Fishman,California,Product 2,199,3
0748,2021/08/18,8,Company H,Kim Fishman,California,Product 2,199,7
0754,2021/08/20,14,Company N,Anne Lee,New Mexico,Product 2,199,2
0755,2021/08/20,20,Company T,Oscar Knox,Arizona,Product 2,199,6
0767,2021/08/23,13,Company M,Michael Fox,New Mexico,Product 2,199,1
0784,2021/08/29,2,Company B,Anna Weber,Texas,Product 2,199,5
0788,2021/08/30,14,Company N,Anne Lee,New Mexico,Product 2,199,6
0794,2021/09/01,11,Company K,Michael Fox,New Mexico,Product 2,199,8
0795,2021/09/01,13,Company M,Anne Lee,New Mexico,Product 2,199,9
0803,2021/09/03,17,Company Q,Andrew James,Arizona,Product 2,199,5
0809,2021/09/06,19,Company S,Oscar Knox,Arizona,Product 2,199,9
0828,2021/09/12,5,Company E,Anna Weber,Texas,Product 2,199,3
0831,2021/09/14,1,Company A,Anna Weber,Texas,Product 2,199,1
0837,2021/09/17,3,Company C,Ben Wallace,Texas,Product 2,199,6
0842,2021/09/20,12,Company L,Anne Lee,New Mexico,Product 2,199,4
0843,2021/09/20,4,Company D,Anna Weber,Texas,Product 2,199,7
0846,2021/09/22,8,Company H,Laura Larsen,California,Product 2,199,8
0849,2021/09/22,4,Company D,Anna Weber,Texas,Product 2,199,8
0854,2021/09/22,7,Company G,Kim Fishman,California,Product 2,199,5
0860,2021/09/24,6,Company F,Laura Larsen,California,Product 2,199,8
0863,2021/09/25,16,Company P,Oscar Knox,Arizona,Product 2,199,0
0867,2021/09/27,7,Company G,Laura Larsen,California,Product 2,199,6
0873,2021/09/29,20,Company T,Oscar Knox,Arizona,Product 2,199,3
0879,2021/09/30,20,Company T,Andrew James,Arizona,Product 2,199,1
0880,2021/09/30,6,Company F,Kim Fishman,California,Product 2,199,7
0883,2021/10/02,3,Company C,Ben Wallace,Texas,Product 2,199,5
0888,2021/10/04,15,Company O,Michael Fox,New Mexico,Product 2,199,3
0889,2021/10/05,20,Company T,Oscar Knox,Arizona,Product 2,199,3
0891,2021/10/05,4,Company D,Anna Weber,Texas,Product 2,199,9
0895,2021/10/06,9,Company I,Kim Fishman,California,Product 2,199,2
0896,2021/10/06,6,Company F,Laura Larsen,California,Product 2,199,8
0898,2021/10/06,17,Company Q,Andrew James,Arizona,Product 2,199,2
0899,2021/10/07,1,Company A,Ben Wallace,Texas,Product 2,199,4
0906,2021/10/11,19,Company S,Oscar Knox,Arizona,Product 2,199,5
0907,2021/10/12,10,Company J,Kim Fishman,California,Product 2,199,1
0910,2021/10/13,19,Company S,Oscar Knox,Arizona,Product 2,199,3
0913,2021/10/13,9,Company I,Laura Larsen,California,Product 2,199,5
0920,2021/10/15,2,Company B,Ben Wallace,Texas,Product 2,199,3
0925,2021/10/16,12,Company L,Michael Fox,New Mexico,Product 2,199,7
0926,2021/10/17,1,Company A,Ben Wallace,Texas,Product 2,199,0
0927,2021/10/17,8,Company H,Laura Larsen,California,Product 2,199,8
0930,2021/10/17,10,Company J,Laura Larsen,California,Product 2,199,3
0932,2021/10/19,5,Company E,Ben Wallace,Texas,Product 2,199,6
0940,2021/10/22,5,Company E,Anna Weber,Texas,Product 2,199,5
0945,2021/10/24,17,Company Q,Andrew James,Arizona,Product 2,199,5
0946,2021/10/25,1,Company A,Anna Weber,Texas,Product 2,199,1
0948,2021/10/25,9,Company I,Laura Larsen,California,Product 2,199,5
0951,2021/10/27,17,Company Q,Andrew James,Arizona,Product 2,199,1
0953,2021/10/27,3,Company C,Ben Wallace,Texas,Product 2,199,1
0954,2021/10/27,4,Company D,Anna Weber,Texas,Product 2,199,8
0955,2021/10/28,10,Company J,Kim Fishman,California,Product 2,199,0
0965,2021/10/29,2,Company B,Ben Wallace,Texas,Product 2,199,7
0971,2021/11/01,14,Company N,Anne Lee,New Mexico,Product 2,199,0
0977,2021/11/05,5,Company E,Ben Wallace,Texas,Product 2,199,9
0982,2021/11/08,8,Company H,Laura Larsen,California,Product 2,199,1
0987,2021/11/09,8,Company H,Kim Fishman,California,Product 2,199,7
0988,2021/11/09,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
0992,2021/11/10,19,Company S,Andrew James,Arizona,Product 2,199,8
0996,2021/11/11,7,Company G,Kim Fishman,California,Product 2,199,0
0997,2021/11/11,13,Company M,Anne Lee,New Mexico,Product 2,199,9
0998,2021/11/12,14,Company N,Anne Lee,New Mexico,Product 2,199,5
0999,2021/11/13,2,Company B,Anna Weber,Texas,Product 2,199,3
1000,2021/11/14,1,Company A,Ben Wallace,Texas,Product 2,199,7
1002,2021/11/15,2,Company B,Ben Wallace,Texas,Product 2,199,2
1004,2021/11/15,17,Company Q,Oscar Knox,Arizona,Product 2,199,9
1005,2021/11/15,10,Company J,Kim Fishman,California,Product 2,199,1
1007,2021/11/15,6,Company F,Kim Fishman,California,Product 2,199,7
1010,2021/11/17,1,Company A,Anna Weber,Texas,Product 2,199,2
1014,2021/11/18,2,Company B,Ben Wallace,Texas,Product 2,199,6
1017,2021/11/19,12,Company L,Michael Fox,New Mexico,Product 2,199,4
1025,2021/11/22,2,Company B,Ben Wallace,Texas,Product 2,199,9
1032,2021/11/22,13,Company M,Michael Fox,New Mexico,Product 2,199,7
1038,2021/11/23,17,Company Q,Andrew James,Arizona,Product 2,199,3
1040,2021/11/24,7,Company G,Laura Larsen,California,Product 2,199,5
1057,2021/11/29,8,Company H,Laura Larsen,California,Product 2,199,3
1069,2021/12/06,4,Company D,Anna Weber,Texas,Product 2,199,2
1070,2021/12/06,14,Company N,Michael Fox,New Mexico,Product 2,199,3
1071,2021/12/06,4,Company D,Anna Weber,Texas,Product 2,199,5
1084,2021/12/13,2,Company B,Anna Weber,Texas,Product 2,199,4
1085,2021/12/13,5,Company E,Ben Wallace,Texas,Product 2,199,9
1098,2021/12/18,10,Company J,Kim Fishman,California,Product 2,199,3
1104,2021/12/18,12,Company L,Anne Lee,New Mexico,Product 2,199,2
1107,2021/12/18,7,Company G,Laura Larsen,California,Product 2,199,9
1115,2021/12/20,20,Company T,Andrew James,Arizona,Product 2,199,1
1119,2021/12/20,10,Company J,Kim Fishman,California,Product 2,199,6
1127,2021/12/23,17,Company Q,Andrew James,Arizona,Product 2,199,9
1130,2021/12/25,18,Company R,Andrew James,Arizona,Product 2,199,8
1132,2021/12/25,17,Company Q,Oscar Knox,Arizona,Product 2,199,3
1146,2021/12/31,4,Company D,Anna Weber,Texas,Product 2,199,8
1148,2022/01/02,19,Company S,Andrew James,Arizona,Product 2,199,0
1158,2022/01/05,17,Company Q,Oscar Knox,Arizona,Product 2,199,6
1160,2022/01/06,20,Company T,Andrew James,Arizona,Product 2,199,0
1162,2022/01/06,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1163,2022/01/07,17,Company Q,Andrew James,Arizona,Product 2,199,0
1165,2022/01/07,6,Company F,Kim Fishman,California,Product 2,199,1
1171,2022/01/10,14,Company N,Michael Fox,New Mexico,Product 2,199,7
1173,2022/01/10,6,Company F,Laura Larsen,California,Product 2,199,2
1174,2022/01/11,11,Company K,Michael Fox,New Mexico,Product 2,199,6
1177,2022/01/12,5,Company E,Ben Wallace,Texas,Product 2,199,9
1184,2022/01/13,15,Company O,Anne Lee,New Mexico,Product 2,199,3
1197,2022/01/16,6,Company F,Kim Fishman,California,Product 2,199,2
1210,2022/01/18,11,Company K,Anne Lee,New Mexico,Product 2,199,7
1224,2022/01/26,4,Company D,Anna Weber,Texas,Product 2,199,5
1229,2022/01/28,12,Company L,Anne Lee,New Mexico,Product 2,199,4
1240,2022/02/03,12,Company L,Michael Fox,New Mexico,Product 2,199,3
1245,2022/02/05,8,Company H,Kim Fishman,California,Product 2,199,0
1251,2022/02/05,3,Company C,Ben Wallace,Texas,Product 2,199,1
1254,2022/02/07,15,Company O,Michael Fox,New Mexico,Product 2,199,8
1260,2022/02/09,8,Company H,Laura Larsen,California,Product 2,199,3
1261,2022/02/10,5,Company E,Ben Wallace,Texas,Product 2,199,5
1266,2022/02/13,8,Company H,Laura Larsen,California,Product 2,199,7
1267,2022/02/13,17,Company Q,Oscar Knox,Arizona,Product 2,199,9
1271,2022/02/16,16,Company P,Oscar Knox,Arizona,Product 2,199,1
1273,2022/02/18,20,Company T,Andrew James,Arizona,Product 2,199,5
1281,2022/02/19,19,Company S,Oscar Knox,Arizona,Product 2,199,0
1284,2022/02/19,8,Company H,Laura Larsen,California,Product 2,199,5
1288,2022/02/19,7,Company G,Laura Larsen,California,Product 2,199,1
1289,2022/02/19,17,Company Q,Andrew James,Arizona,Product 2,199,4
1292,2022/02/20,2,Company B,Anna Weber,Texas,Product 2,199,3
1299,2022/02/22,16,Company P,Andrew James,Arizona,Product 2,199,2
1301,2022/02/22,3,Company C,Ben Wallace,Texas,Product 2,199,9
1305,2022/02/23,6,Company F,Laura Larsen,California,Product 2,199,8
1314,2022/02/26,11,Company K,Michael Fox,New Mexico,Product 2,199,9
1319,2022/02/27,11,Company K,Anne Lee,New Mexico,Product 2,199,9
1327,2022/03/01,3,Company C,Anna Weber,Texas,Product 2,199,6
1333,2022/03/05,16,Company P,Andrew James,Arizona,Product 2,199,5
1340,2022/03/07,2,Company B,Anna Weber,Texas,Product 2,199,7
1343,2022/03/07,4,Company D,Ben Wallace,Texas,Product 2,199,1
1344,2022/03/07,6,Company F,Kim Fishman,California,Product 2,199,0
1348,2022/03/09,4,Company D,Ben Wallace,Texas,Product 2,199,6
1349,2022/03/09,19,Company S,Andrew James,Arizona,Product 2,199,4
1350,2022/03/09,8,Company H,Kim Fishman,California,Product 2,199,7
1352,2022/03/10,15,Company O,Anne Lee,New Mexico,Product 2,199,2
1365,2022/03/11,14,Company N,Michael Fox,New Mexico,Product 2,199,1
1367,2022/03/11,8,Company H,Kim Fishman,California,Product 2,199,5
1369,2022/03/13,11,Company K,Michael Fox,New Mexico,Product 2,199,0
1373,2022/03/15,1,Company A,Ben Wallace,Texas,Product 2,199,4
1384,2022/03/19,15,Company O,Michael Fox,New Mexico,Product 2,199,9
1386,2022/03/19,2,Company B,Ben Wallace,Texas,Product 2,199,8
1395,2022/03/21,4,Company D,Anna Weber,Texas,Product 2,199,3
1399,2022/03/23,2,Company B,Ben Wallace,Texas,Product 2,199,8
1405,2022/03/23,11,Company K,Anne Lee,New Mexico,Product 2,199,8
1411,2022/03/26,8,Company H,Laura Larsen,California,Product 2,199,1
1417,2022/03/27,18,Company R,Oscar Knox,Arizona,Product 2,199,2
1420,2022/03/29,18,Company R,Andrew James,Arizona,Product 2,199,0
1421,2022/03/29,2,Company B,Anna Weber,Texas,Product 2,199,0
1422,2022/03/30,2,Company B,Ben Wallace,Texas,Product 2,199,9
1428,2022/03/31,5,Company E,Ben Wallace,Texas,Product 2,199,9
1430,2022/04/01,10,Company J,Kim Fishman,California,Product 2,199,6
1437,2022/04/05,7,Company G,Laura Larsen,California,Product 2,199,8
1439,2022/04/05,16,Company P,Andrew James,Arizona,Product 2,199,9
1440,2022/04/05,18,Company R,Andrew James,Arizona,Product 2,199,2
1441,2022/04/05,13,Company M,Anne Lee,New Mexico,Product 2,199,5
1445,2022/04/06,1,Company A,Ben Wallace,Texas,Product 2,199,3
1450,2022/04/07,4,Company D,Ben Wallace,Texas,Product 2,199,5
1456,2022/04/09,17,Company Q,Oscar Knox,Arizona,Product 2,199,7
1459,2022/04/10,17,Company Q,Andrew James,Arizona,Product 2,199,5
1460,2022/04/11,13,Company M,Michael Fox,New Mexico,Product 2,199,9
1463,2022/04/12,13,Company M,Michael Fox,New Mexico,Product 2,199,3
1467,2022/04/15,3,Company C,Ben Wallace,Texas,Product 2,199,5
1488,2022/04/23,12,Company L,Anne Lee,New Mexico,Product 2,199,8
1497,2022/04/26,13,Company M,Anne Lee,New Mexico,Product 2,199,5
1508,2022/05/01,2,Company B,Anna Weber,Texas,Product 2,199,4
1514,2022/05/03,11,Company K,Michael Fox,New Mexico,Product 2,199,2
1529,2022/05/07,18,Company R,Andrew James,Arizona,Product 2,199,1
1531,2022/05/08,4,Company D,Anna Weber,Texas,Product 2,199,7
1539,2022/05/11,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1542,2022/05/13,5,Company E,Ben Wallace,Texas,Product 2,199,6
1544,2022/05/13,19,Company S,Andrew James,Arizona,Product 2,199,5
1546,2022/05/15,15,Company O,Anne Lee,New Mexico,Product 2,199,7
1550,2022/05/17,15,Company O,Michael Fox,New Mexico,Product 2,199,3
1556,2022/05/17,17,Company Q,Oscar Knox,Arizona,Product 2,199,2
1560,2022/05/19,20,Company T,Oscar Knox,Arizona,Product 2,199,2
1564,2022/05/20,2,Company B,Anna Weber,Texas,Product 2,199,9
1577,2022/05/25,13,Company M,Anne Lee,New Mexico,Product 2,199,0
1579,2022/05/25,1,Company A,Ben Wallace,Texas,Product 2,199,1
1580,2022/05/25,11,Company K,Anne Lee,New Mexico,Product 2,199,6
1584,2022/05/25,5,Company E,Ben Wallace,Texas,Product 2,199,8
1587,2022/05/26,11,Company K,Anne Lee,New Mexico,Product 2,199,1
1595,2022/05/27,19,Company S,Oscar Knox,Arizona,Product 2,199,0
1597,2022/05/28,16,Company P,Oscar Knox,Arizona,Product 2,199,8
1600,2022/05/28,9,Company I,Laura Larsen,California,Product 2,199,1
1602,2022/05/29,4,Company D,Ben Wallace,Texas,Product 2,199,1
1603,2022/05/29,18,Company R,Oscar Knox,Arizona,Product 2,199,8
1604,2022/05/29,13,Company M,Anne Lee,New Mexico,Product 2,199,7
1625,2022/06/06,14,Company N,Anne Lee,New Mexico,Product 2,199,7
1626,2022/06/06,15,Company O,Michael Fox,New Mexico,Product 2,199,6
1638,2022/06/08,4,Company D,Ben Wallace,Texas,Product 2,199,1
1643,2022/06/08,7,Company G,Laura Larsen,California,Product 2,199,9
1646,2022/06/10,11,Company K,Michael Fox,New Mexico,Product 2,199,4
1652,2022/06/11,9,Company I,Laura Larsen,California,Product 2,199,5
1655,2022/06/14,17,Company Q,Andrew James,Arizona,Product 2,199,8
1665,2022/06/15,17,Company Q,Andrew James,Arizona,Product 2,199,3
1666,2022/06/16,20,Company T,Andrew James,Arizona,Product 2,199,7
1675,2022/06/19,13,Company M,Michael Fox,New Mexico,Product 2,199,0
1676,2022/06/19,11,Company K,Michael Fox,New Mexico,Product 2,199,7
1679,2022/06/21,20,Company T,Oscar Knox,Arizona,Product 2,199,7
1682,2022/06/22,3,Company C,Ben Wallace,Texas,Product 2,199,5
1695,2022/06/29,8,Company H,Laura Larsen,California,Product 2,199,3
1698,2022/07/02,8,Company H,Laura Larsen,California,Product 2,199,3
1702,2022/07/05,8,Company H,Kim Fishman,California,Product 2,199,5
1705,2022/07/07,9,Company I,Kim Fishman,California,Product 2,199,2
1708,2022/07/10,5,Company E,Anna Weber,Texas,Product 2,199,3
