Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,,,,,,,
5957,US-2021-145583,2021-10-13,2021-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors, 65.88,6,0,18.4464, 395.28,,,,,,,
5958,US-2021-154018,2021-10-13,2021-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset, 191.98,3,0.2,23.997, 575.93,,,,,,,
5959,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley, 102.59,1,0.2,10.2592, 102.59,,,,,,,
5960,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,White Business Envelopes with Contemporary Seam_ Recycled White Business Envelopes, 35.01,4,0.2,13.128, 140.03,,,,,,,
5961,US-2021-113607,2021-10-14,2021-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908, 111.96,2,0,54.8604, 223.92,,,,,,,
5962,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944, 93.02,3,0.2,33.7212, 279.07,,,,,,,
5963,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916, 39.15,1,0.2,14.682, 39.15,,,,,,,
5964,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover, 12.77,2,0.2,1.4364, 25.54,,,,,,,
5965,US-2021-108098,2021-10-14,2021-10-18,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive, 177.00,3,0,30.09, 531.00,,,,,,,
5966,US-2021-156503,2021-10-14,2021-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R, 22.70,1,0.2,5.9598, 22.70,,,,,,,
5967,US-2021-125220,2021-10-14,2021-10-19,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System, 1,649.75,5,0,544.4175, 8,248.75,,,,,,,
5968,US-2021-113607,2021-10-14,2021-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM, 1,091.93,7,0,272.9825, 7,643.51,,,,,,,
5969,US-2021-142097,2021-10-15,2021-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber, 43.26,3,0,14.2758, 129.78,,,,,,,
5970,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup, 868.59,3,0,251.8911, 2,605.77,,,,,,,
5971,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs, 121.60,4,0,55.936, 486.40,,,,,,,
5972,US-2021-125738,2021-10-15,2021-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders_ 6 Capacity, 41.72,5,0.2,13.0375, 208.60,,,,,,,
5973,US-2021-142097,2021-10-15,2021-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements, 232.96,7,0,116.48, 1,630.72,,,,,,,
5974,US-2021-142097,2021-10-15,2021-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes, 66.54,6,0,32.6046, 399.24,,,,,,,
5975,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508, 29.46,6,0,14.4354, 176.76,,,,,,,
5976,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49, 20.16,7,0,9.8784, 141.12,,,,,,,
5977,US-2021-125738,2021-10-15,2021-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982, 45.68,2,0,21.0128, 91.36,,,,,,,
5978,US-2021-125738,2021-10-15,2021-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,Recycled Desk Saver Line While You Were Out Book_ 5 1/2 X 4, 71.60,8,0,32.936, 572.80,,,,,,,
5979,US-2021-125738,2021-10-15,2021-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986, 60.12,9,0,28.8576, 541.08,,,,,,,
5980,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999, 12.96,2,0,6.2208, 25.92,,,,,,,
5981,US-2021-124352,2021-10-15,2021-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset, 5.50,1,0,1.375, 5.50,,,,,,,
5982,US-2021-132066,2021-10-16,2021-10-20,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables, 142.18,1,0.4,-37.9152, 142.18,,,,,,,
5983,US-2021-152688,2021-10-17,2021-10-20,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,FUR-BO-10001337,Furniture,Bookcases,OSullivan Living Dimensions 2-Shelf Bookcases, 120.98,1,0,12.098, 120.98,,,,,,,
5984,US-2021-163972,2021-10-17,2021-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,Safco Value Mate Steel Bookcase_ Baked Enamel Finish on Steel_ Black, 120.67,2,0.15,21.294, 241.33,,,,,,,
5985,US-2021-147256,2021-10-17,2021-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16 x 20 Room, 1,927.59,7,0,751.7601, 13,493.13,,,,,,,
5986,US-2021-141586,2021-10-17,2021-10-20,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1 Binders, 18.16,5,0.2,6.583, 90.80,,,,,,,
5987,US-2021-152688,2021-10-17,2021-10-20,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System, 315.98,1,0,148.5106, 315.98,,,,,,,
5988,US-2021-147256,2021-10-17,2021-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System, 449.97,3,0,220.4853, 1,349.91,,,,,,,
5989,US-2021-159856,2021-10-18,2021-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair, 307.92,5,0.2,-34.641, 1,539.60,,,,,,,
5990,CA-2021-174514,2021-10-19,2021-10-24,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Canada,Vancouver,British Columbia,V6G,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router, 6.48,1,0,3.11, 6.48,,,,,,,
5991,US-2021-139549,2021-10-20,2021-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs, 387.14,4,0.2,4.8392, 1,548.54,,,,,,,
5992,US-2021-133697,2021-10-20,2021-10-24,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair, 56.69,1,0.3,-14.5764, 56.69,,,,,,,
5993,US-2021-105753,2021-10-20,2021-10-26,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame, 61.10,5,0,18.33, 305.50,,,,,,,
5994,US-2021-106341,2021-10-20,2021-10-23,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils_ Soft_ #2 by Central Association for the Blind, 7.15,3,0.2,0.7152, 21.46,,,,,,,
5995,US-2021-168921,2021-10-20,2021-10-22,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit_ Gray/Clear_ 3/pkg, 19.30,3,0.2,6.03, 57.89,,,,,,,
5996,US-2021-133697,2021-10-20,2021-10-24,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples, 25.25,4,0.2,7.89, 100.99,,,,,,,
5997,US-2021-133697,2021-10-20,2021-10-24,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000726,Office Supplies,Paper,Black Print Carbonless Snap-Off Rapid Letter_ 8 1/2 x 7, 51.02,7,0.2,15.9425, 357.11,,,,,,,
5998,US-2021-160220,2021-10-20,2021-10-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma, 20.86,7,0,1.4602, 146.02,,,,,,,
5999,US-2021-160220,2021-10-20,2021-10-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,TEC-PH-10001300,Technology,Phones,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5_ 4S 4, 125.70,6,0,35.196, 754.20,,,,,,,
6000,US-2021-160220,2021-10-20,2021-10-26,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,48183,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED, 191.98,2,0,51.8346, 383.96,,,,,,,
6001,US-2021-155516,2021-10-21,2021-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases_ Custom Colors, 1,043.92,4,0,271.4192, 4,175.68,,,,,,,
6002,US-2021-161746,2021-10-21,2021-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame, 242.14,3,0.2,12.1068, 726.41,,,,,,,
6003,US-2021-136322,2021-10-21,2021-10-26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10002878,Furniture,Furnishings,Seth Thomas 14 Day/Date Wall Clock, 45.57,2,0.2,9.6832, 91.14,,,,,,,
6004,US-2021-161746,2021-10-21,2021-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories_ Oak, 19.96,2,0,5.5888, 39.92,,,,,,,
6005,US-2021-125080,2021-10-21,2021-10-26,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables, 661.18,2,0.4,-231.4116, 1,322.35,,,,,,,
6006,US-2021-161746,2021-10-21,2021-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder, 12.39,3,0,5.6994, 37.17,,,,,,,
6007,US-2021-138478,2021-10-21,2021-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener, 113.22,3,0,29.4372, 339.66,,,,,,,
6008,US-2021-138478,2021-10-21,2021-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System, 4,535.98,3,0.2,1644.2913, 13,607.93,,,,,,,
6009,US-2021-155516,2021-10-21,2021-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones  Snap  Scratch Pad Binder Tool for Ring Binders, 23.20,4,0,10.44, 92.80,,,,,,,
6010,US-2021-151169,2021-10-21,2021-10-26,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages, 7.92,4,0,3.564, 31.68,,,,,,,
6011,US-2021-136322,2021-10-21,2021-10-26,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips, 28.75,8,0.7,-21.0848, 230.02,,,,,,,
6012,US-2021-138478,2021-10-21,2021-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193, 35.88,6,0,17.5812, 215.28,,,,,,,
6013,US-2021-112340,2021-10-21,2021-10-27,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,Rediform Wirebound Phone Memo Message Book_ 11 x 5-3/4, 22.92,3,0,11.2308, 68.76,,,,,,,
6014,US-2021-155516,2021-10-21,2021-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File, 104.79,7,0,29.3412, 733.53,,,,,,,
6015,US-2021-161746,2021-10-21,2021-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving, 340.92,3,0,3.4092, 1,022.76,,,,,,,
6016,US-2021-144729,2021-10-21,2021-10-25,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf_ Black, 154.44,3,0,1.5444, 463.32,,,,,,,
6017,US-2021-169334,2021-10-21,2021-10-24,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10004950,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid_ Black/Frost, 111.67,9,0.2,6.9795, 1,005.05,,,,,,,
6018,US-2021-155516,2021-10-21,2021-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover, 7.36,2,0,0.1472, 14.72,,,,,,,
6019,US-2021-166373,2021-10-21,2021-10-25,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card, 106.08,6,0.2,-9.282, 636.48,,,,,,,
6020,US-2021-111493,2021-10-21,2021-10-22,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo, 98.16,6,0,9.816, 588.96,,,,,,,
6021,US-2021-133669,2021-10-21,2021-10-27,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone, 235.15,8,0.4,-47.0304, 1,881.22,,,,,,,
6022,US-2021-165148,2021-10-22,2021-10-24,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories, 31.40,5,0,10.048, 157.00,,,,,,,
6023,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003095,Furniture,Furnishings,Linden 12 Wall Clock With Oak Frame, 101.94,3,0,30.582, 305.82,,,,,,,
6024,US-2021-116400,2021-10-22,2021-10-24,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories_ Oak, 39.92,4,0,11.1776, 159.68,,,,,,,
6025,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set, 8.34,3,0,2.2518, 25.02,,,,,,,
6026,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986, 6.68,1,0,3.2064, 6.68,,,,,,,
6027,US-2021-165484,2021-10-23,2021-10-29,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10, 16.16,7,0.6,-12.117, 113.09,,,,,,,
6028,US-2021-151323,2021-10-23,2021-10-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips, 17.05,5,0,8.184, 85.25,,,,,,,
6029,US-2021-132661,2021-10-23,2021-10-29,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10000482,Office Supplies,Paper,Snap-A-Way Black Print Carbonless Ruled Speed Letter_ Triplicate, 379.40,10,0,178.318, 3,794.00,,,,,,,
6030,US-2021-165484,2021-10-23,2021-10-29,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929, 54.82,3,0.2,17.8152, 164.45,,,,,,,
6031,US-2021-158925,2021-10-24,2021-10-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003072,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2 x 11_ Ream, 15.55,3,0.2,5.4432, 46.66,,,,,,,
6032,US-2021-118311,2021-10-24,2021-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router, 450.00,5,0,162, 2,250.00,,,,,,,
6033,US-2021-166275,2021-10-24,2021-10-24,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset, 199.99,1,0,85.9957, 199.99,,,,,,,
6034,US-2021-121748,2021-10-24,2021-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black), 359.98,2,0,21.5988, 719.96,,,,,,,
6035,US-2021-121748,2021-10-24,2021-10-28,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse, 100.00,4,0,21, 400.00,,,,,,,
6036,US-2021-121020,2021-10-24,2021-10-31,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C, 239.98,3,0.2,17.9982, 719.93,,,,,,,
6037,US-2021-153318,2021-10-25,2021-10-28,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B, 783.96,5,0.2,78.396, 3,919.80,,,,,,,
6038,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,Metal Folding Chairs_ Beige_ 4/Carton, 427.64,14,0.1,80.7772, 5,987.02,,,,,,,
6039,US-2021-120873,2021-10-27,2021-11-01,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Managers Chair, 290.98,1,0,75.6548, 290.98,,,,,,,
6040,US-2021-152632,2021-10-27,2021-11-02,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp, 40.20,3,0,19.296, 120.60,,,,,,,
6041,US-2021-156811,2021-10-27,2021-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder, 43.92,4,0,11.8584, 175.68,,,,,,,
6042,US-2021-156811,2021-10-27,2021-11-02,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001628,Office Supplies,Binders,Acco Data Flex Cable Posts For Top & Bottom Load Binders_ 6 Capacity, 25.03,3,0.2,7.8225, 75.10,,,,,,,
6043,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders, 9.73,2,0.2,3.2832, 19.46,,,,,,,
6044,US-2021-117387,2021-10-27,2021-10-31,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder, 67.14,4,0.2,25.176, 268.54,,,,,,,
6045,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,Advantus Push Pins_ Aluminum Head, 40.67,7,0,12.6077, 284.69,,,,,,,
6046,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub, 33.48,2,0,1.3392, 66.96,,,,,,,
6047,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock, 47.95,3,0.2,13.7862, 143.86,,,,,,,
6048,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs_ 1 Bulb per Pack_ 60 Watts, 77.60,4,0,38.024, 310.40,,,,,,,
6049,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets, 63.97,2,0.2,0, 127.94,,,,,,,
6050,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,Howard Miller 13-1/2 Diameter Rosebrook Wall Clock, 165.05,3,0.2,41.262, 495.14,,,,,,,
6051,US-2021-120369,2021-10-28,2021-10-28,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,Tenex Chairmat w/ Average Lip_ 45 x 53, 756.80,5,0,75.68, 3,784.00,,,,,,,
6052,US-2021-125815,2021-10-28,2021-11-01,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters, 12.42,3,0,5.2164, 37.26,,,,,,,
6053,US-2021-140641,2021-10-28,2021-11-02,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders, 38.19,5,0.7,-26.733, 190.95,,,,,,,
6054,US-2021-134775,2021-10-28,2021-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,Square Ring Data Binders_ Rigid 75 Pt. Covers_ 11 x 14-7/8, 49.54,3,0.2,17.3376, 148.61,,,,,,,
6055,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings, 14.28,1,0,6.5688, 14.28,,,,,,,
6056,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders, 37.43,5,0.7,-29.94, 187.13,,,,,,,
